EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS|DATA_SOURCE_KEY
ADSW401_SEM2_2018|21413700|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21418419|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21350791|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21553624|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21500910|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21500879|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21449471|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21405972|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21327444|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21350787|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21356466|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21305084|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21543125|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21313566|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21351262|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21420988|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21412691|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21348184|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21352802|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21352486|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21535364|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21526141|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21415813|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21520288|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21520274|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21521165|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|20501886|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21402142|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21414920|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21403227|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21348825|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|20616925|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|20616925|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21449285|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21343475|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|20715657|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21522104|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21345375|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21437655|student|Y|enabled|DUT_STUDENROL_2018
ADSW401_SEM2_2018|21416468|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21407954|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21514107|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21401312|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21523998|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21345797|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21750648|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21210105|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21529442|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21303242|student|Y|enabled|DUT_STUDENROL_2018
RMIT121_SEM2_2018|21352486|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21426870|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21750821|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827945|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21808057|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21839364|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854423|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21715775|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21806302|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21846129|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21836899|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21720081|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21741611|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21811496|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21725687|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854794|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21221436|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854791|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21835487|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21844870|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21819809|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21809234|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21804036|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21806185|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21748700|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21853787|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21816376|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21818957|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21808696|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21406288|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21823630|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21648640|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21807519|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21739917|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854529|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854783|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21730089|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854426|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21314883|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21822672|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21526058|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21732654|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21706155|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21851979|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21812542|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21746765|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21831153|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21800477|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21648690|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854425|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21805578|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21814195|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21815863|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21813585|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21023632|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21817974|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21812785|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21704275|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21751322|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21805050|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21842947|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21820573|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21717371|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854671|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21804741|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21851452|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21524410|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21822984|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21812764|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21830924|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21828086|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21852214|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21351113|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21828029|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21736333|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21813130|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21740953|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21835684|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21817739|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21538367|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21835244|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21631549|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21816204|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21743372|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21845589|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21817155|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21835577|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21818213|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21620911|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854784|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21750749|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21829656|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21852200|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21817116|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21836108|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827334|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21527496|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21718604|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21815423|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21526486|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21820879|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21824988|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21557369|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21800949|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827536|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854427|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21310466|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21724719|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21838238|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21818346|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854903|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21736457|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21547408|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21637071|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21814598|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21808700|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21811427|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21720666|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21815975|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21713741|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21814192|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21853091|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21709056|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21615209|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21843435|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21711200|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21800134|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21355558|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21846750|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21533896|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21808124|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21828404|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801973|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21847807|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21549137|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21812517|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21502645|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827481|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21527635|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827882|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21750741|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21703290|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21710940|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21749572|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21710642|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21832189|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21750748|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21508432|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21851638|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21850673|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21812749|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21714929|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21734443|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21819755|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21303985|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21826522|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21819902|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21409851|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21830581|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21822203|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21804465|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21750799|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21813721|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21728010|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21749668|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21802716|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21608586|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21726831|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21831666|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21833736|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21714722|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21350631|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801890|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21809410|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21739449|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21708915|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21549135|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21851497|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21740658|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21826788|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21707262|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21324981|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21812450|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21806334|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21845009|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21715894|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21832399|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21846658|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21750461|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21636364|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21815231|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21610957|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21839127|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21845301|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21826707|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801178|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21808675|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21846306|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21838047|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21826160|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21833937|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827711|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21848373|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21806182|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21807441|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21811081|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21806963|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21825454|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21355052|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21820140|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21819838|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801711|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21839725|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21714491|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21809233|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21837555|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21724310|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21853826|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21536906|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21719155|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21717403|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21310460|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21706793|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21821217|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21525846|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21815600|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21648602|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21845048|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854796|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21712541|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21843606|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21852290|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21633339|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21732774|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21849897|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21356219|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21809800|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21806129|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21842449|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21748846|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21721886|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801310|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21814959|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21825534|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801062|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21814635|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21821893|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854080|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21810694|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21851840|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21538782|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801233|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21326700|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21231652|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21808094|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21841191|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21748060|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21825470|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21612902|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21500477|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854799|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21420694|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21809212|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21601538|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21841810|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21822068|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854584|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21846437|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21615813|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21647770|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21837815|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21817095|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21855066|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21855426|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21412164|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21837861|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21820496|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21854682|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21749172|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21845014|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21745895|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21838825|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21700497|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21817897|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21815764|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21811791|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21829922|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21741647|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21725190|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21406319|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21805051|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21833503|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21801503|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21819878|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21820915|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21827280|student|Y|enabled|DUT_STUDENROL_2018
APDP101_SEM2_2018|21847895|student|Y|enabled|DUT_STUDENROL_2018
